dataset,setting,setting_display,comparison_family,subject,method,method_display,n_recordings,n_class_0,n_class_1,tn,fp,fn,tp,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,7,riemann_ts_logreg,Riemannian TS-LR,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.875,0.94374999999999998,0.94999999999999996,0.3627674961401508,0.12578538356129843
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,7,stack_recording,OOF recording-level stacking,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.75,0.87083333333333335,0.88749999999999996,0.80540256487834316,0.30473305617800728
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,always_fuse,Neural-classical stacking,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.375,0.54374999999999996,0.64583333333333326,0.74155619981280452,0.2732756302140828
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,always_nn,Feature-MLP (neural reference),6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.375,0.54374999999999996,0.64583333333333326,1.2974855545575319,0.33486120770326916
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,cbsf,CB-SF,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.375,0.54374999999999996,0.64583333333333326,0.73920577670622378,0.27147502013549502
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,dasf_clean,DASF,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.375,0.54374999999999996,0.64583333333333326,1.2974855545575319,0.33486120770326916
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,eeg_conformer,EEG-Conformer,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.75,0.87083333333333335,0.88749999999999996,0.76878916842529021,0.28376729727069261
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,eegnet,EEGNet,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.25,0.50416666666666665,0.60833333333333328,0.66580264298114999,0.23469176775304981
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,equal_blend_050,Equal blend (50%),6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.746881626018153,0.27303396338253888
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,extra_trees,Extra Trees,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.68673940777092479,0.2452280625827081
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,fixed_blend_010,Fixed blend (10%),6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.82835500144502217,0.29357672696859005
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,fixed_blend_025,Fixed blend (25%),6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.77488071122099855,0.28081273380759381
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,rf,Random forest,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.375,0.54374999999999996,0.64583333333333326,0.70249094146157731,0.25110091097654375
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,riemann_mdm,Riemannian MDM,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.375,0.54374999999999996,0.64583333333333326,0.85845750862360382,0.29961198459683586
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,riemann_ts_logreg,Riemannian TS-LR,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.57916666666666661,0.6791666666666667,1.5664882866742171,0.2912338075461936
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,8,stack_recording,OOF recording-level stacking,6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0.375,0.54374999999999996,0.64583333333333326,1.5515165273500828,0.52293035504544139
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,always_fuse,Neural-classical stacking,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,0.70062850590265979,0.25359587776089659
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,always_nn,Feature-MLP (neural reference),6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.73124999999999996,0.77083333333333326,1.9268579358451838,0.37302631784057461
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,cbsf,CB-SF,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,0.68760060356917341,0.24737454222798361
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,dasf_clean,DASF,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.73124999999999996,0.77083333333333326,1.7255912509580689,0.30215594500054577
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,eeg_conformer,EEG-Conformer,6,2,4,1,1,1,3,0.66666666666666663,0.625,0.75,0.5,0.75,0.75,0.75,0.87083333333333335,0.88749999999999996,0.78071148638938614,0.23459883734110901
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,eegnet,EEGNet,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.73124999999999996,0.77083333333333326,0.93777623229061879,0.27960737635094551
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,equal_blend_050,Equal blend (50%),6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,0.70274461494099194,0.25512048068478971
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,extra_trees,Extra Trees,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,0.94595193258420984,0.34736768616260744
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,fixed_blend_010,Fixed blend (10%),6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,0.90243028911952294,0.31060005911342037
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,fixed_blend_025,Fixed blend (25%),6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,0.77369574190117041,0.28082041878174119
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,rf,Random forest,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.73124999999999996,0.77083333333333326,1.473430501988503,0.44202433244929296
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,riemann_mdm,Riemannian MDM,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.625,0.76666666666666661,0.8041666666666667,1.3651248003093528,0.29025497270617628
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,riemann_ts_logreg,Riemannian TS-LR,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.75,0.87083333333333335,0.88749999999999996,2.0395104797252928,0.37587179185061731
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,9,stack_recording,OOF recording-level stacking,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.5,0.73124999999999996,0.77083333333333326,1.1913594402692917,0.31177635294578226
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,always_fuse,Neural-classical stacking,6,2,4,0,2,3,1,0.16666666666666666,0.125,0.25,0,0.33333333333333331,0.2857142857142857,0.25,0.65000000000000002,0.69166666666666665,0.77128886533550178,0.29063880299617212
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,always_nn,Feature-MLP (neural reference),6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.375,0.69166666666666665,0.73333333333333328,1.333449871200423,0.46984206086221142
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,cbsf,CB-SF,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.375,0.69166666666666665,0.73333333333333328,0.77066487640631143,0.28734917125629827
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,dasf_clean,DASF,6,2,4,0,2,3,1,0.16666666666666666,0.125,0.25,0,0.33333333333333331,0.2857142857142857,0.25,0.65000000000000002,0.69166666666666665,0.77128886533550178,0.29063880299617212
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,eeg_conformer,EEG-Conformer,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.57916666666666661,0.6791666666666667,0.83150280452155789,0.31124119383987492
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,eegnet,EEGNet,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.25,0.50416666666666665,0.60833333333333328,0.69430381231538052,0.25048675758952155
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,equal_blend_050,Equal blend (50%),6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.375,0.69166666666666665,0.73333333333333328,0.82340014000431971,0.31124156288392407
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,extra_trees,Extra Trees,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.625,0.76666666666666661,0.8041666666666667,0.87865867489067784,0.33823682101778213
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,fixed_blend_010,Fixed blend (10%),6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.375,0.69166666666666665,0.73333333333333328,1.073551517277594,0.40771896251467471
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,fixed_blend_025,Fixed blend (25%),6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.375,0.69166666666666665,0.73333333333333328,0.9322168665741396,0.35851295930728272
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,rf,Random forest,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.5,0.73124999999999996,0.77083333333333326,0.98022798538501477,0.36632501007268181
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,riemann_mdm,Riemannian MDM,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.375,0.69166666666666665,0.73333333333333328,1.5270136294535783,0.47465338865512624
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,riemann_ts_logreg,Riemannian TS-LR,6,2,4,1,1,3,1,0.33333333333333331,0.375,0.25,0.5,0.5,0.33333333333333331,0.5,0.73124999999999996,0.77083333333333326,3.2045276755086491,0.49807454456038869
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,10,stack_recording,OOF recording-level stacking,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.79583333333333339,0.81666666666666665,0.77369292305109683,0.28845414565306582
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,always_fuse,Neural-classical stacking,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.79583333333333339,0.81666666666666665,5.1331026527681844,0.44655673925879169
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,always_nn,Feature-MLP (neural reference),6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0.375,0.54374999999999996,0.64583333333333326,7.7318028887050261,0.6440392902590053
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,cbsf,CB-SF,6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0.25,0.50416666666666665,0.60833333333333328,5.104592295570975,0.47565712070332444
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,dasf_clean,DASF,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.625,0.8354166666666667,0.85416666666666663,7.2721051649656658,0.44655712398664366
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,eeg_conformer,EEG-Conformer,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.25,0.50416666666666665,0.60833333333333328,1.6513413658108576,0.45320926505867737
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,eegnet,EEGNet,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.25,0.50416666666666665,0.60833333333333328,1.1820348631476498,0.28337455339718592
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,equal_blend_050,Equal blend (50%),6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0.25,0.50416666666666665,0.60833333333333328,5.280148042894119,0.52215905188592127
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,extra_trees,Extra Trees,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.375,0.54374999999999996,0.64583333333333326,1.8062267203001774,0.43946937774882811
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,fixed_blend_010,Fixed blend (10%),6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0.375,0.54374999999999996,0.64583333333333326,5.8687859121885895,0.60717501425315146
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,fixed_blend_025,Fixed blend (25%),6,2,4,1,1,4,0,0.16666666666666666,0.25,0,0.5,0,0,0.375,0.54374999999999996,0.64583333333333326,5.5471276417285047,0.56955288988685382
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,rf,Random forest,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.5,0.79583333333333339,0.81666666666666665,3.1475736305628979,0.43778779934499618
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,riemann_mdm,Riemannian MDM,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.375,0.54374999999999996,0.64583333333333326,0.72606482327645117,0.26397247329549123
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,riemann_ts_logreg,Riemannian TS-LR,6,2,4,0,2,3,1,0.16666666666666666,0.125,0.25,0,0.33333333333333331,0.2857142857142857,0,0.44166666666666671,0.52500000000000002,1.8632644037469426,0.59210288075876527
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,11,stack_recording,OOF recording-level stacking,6,2,4,2,0,2,2,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79583333333333339,0.81666666666666665,3.7801855074115926,0.37848646804023051
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,always_fuse,Neural-classical stacking,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.375,0.54374999999999996,0.64583333333333326,1.1911583931170107,0.31350899820764849
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,always_nn,Feature-MLP (neural reference),6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.73124999999999996,0.77083333333333326,0.69629502863402981,0.24454213202320665
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,cbsf,CB-SF,6,2,4,0,2,1,3,0.5,0.375,0.75,0,0.59999999999999998,0.66666666666666663,0.375,0.69166666666666665,0.73333333333333328,0.81039503827375381,0.282123811065565
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,dasf_clean,DASF,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.375,0.54374999999999996,0.64583333333333326,1.1911583931170107,0.31350899820764849
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,eeg_conformer,EEG-Conformer,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.44166666666666671,0.52500000000000002,0.69304412205236565,0.24633846700654979
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,eegnet,EEGNet,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.375,0.69166666666666665,0.73333333333333328,0.68537930521026935,0.23849535241511097
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,equal_blend_050,Equal blend (50%),6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.375,0.69166666666666665,0.73333333333333328,0.72768593940927195,0.25900838490009209
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,extra_trees,Extra Trees,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.875,0.94374999999999998,0.94999999999999996,0.58536231760459656,0.19801081399185641
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,fixed_blend_010,Fixed blend (10%),6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.25,0.65000000000000002,0.69166666666666665,0.68161367771811621,0.24136521069481909
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,fixed_blend_025,Fixed blend (25%),6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.25,0.65000000000000002,0.69166666666666665,0.69217487034264158,0.24619432508053787
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,rf,Random forest,6,2,4,1,1,2,2,0.5,0.5,0.5,0.5,0.66666666666666663,0.5714285714285714,0.75,0.87083333333333335,0.88749999999999996,0.59197196728211321,0.20230798500131966
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,riemann_mdm,Riemannian MDM,6,2,4,1,1,0,4,0.83333333333333337,0.75,1,0.5,0.80000000000000004,0.88888888888888884,0.5,0.57916666666666661,0.6791666666666667,0.62732144232036036,0.20747863706282579
openbci,cross_task_bidirectional,Bidirectional cross-task,complete_settings_39_posthoc,12,riemann_ts_logreg,Riemannian TS-LR,6,2,4,0,2,0,4,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.57916666666666661,0.6791666666666667,1.2355531454907835,0.29744872156427377
