variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,split_seed,fold,train_windows,validation_windows,validation_recordings,recording_accuracy,recording_log_loss
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,15,,15,10035,727,4,0.5,1.172642903662571
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,1,,1,8798,653,4,0.25,0.9207869063365003
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,2,,2,8592,859,4,0.5,1.6191605163229525
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,3,,3,8881,570,4,0.5,1.3491094592308213
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,4,,4,8992,459,4,0.5,4.488321298250787
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,5,,5,8791,660,4,0.75,0.5582815776707661
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,6,,6,8910,541,4,0.25,2.3216666384879696
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,7,,7,8910,541,4,0.0,9.367759019995997
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,8,,8,8705,746,4,0.75,0.6109281486609365
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,9,,9,8578,873,4,0.5,3.4187742572313162
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,10,,10,8858,593,4,0.5,3.3379908417129593
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,11,,11,8779,672,4,0.75,0.4384643592343635
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,12,,12,8828,623,4,0.5,0.7527364211690127
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,13,,13,8878,573,4,0.75,2.616735290382396
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,14,,14,8944,507,4,0.75,1.1101176380923783
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,15,,15,8870,581,4,0.75,2.873478055901186
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,1,,1,10762,653,4,0.75,0.6579260103943619
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,2,,2,10762,859,4,0.75,0.624866920405749
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,3,,3,10762,570,4,0.5,1.1301689488241526
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,4,,4,10762,459,4,0.75,0.8185608151260378
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,5,,5,10762,660,4,0.75,0.43754450066403766
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,6,,6,10762,541,4,0.75,4.366387691819991
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,7,,7,10762,541,4,0.5,2.580359848582889
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,8,,8,10762,746,4,0.5,1.376515999133035
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,9,,9,10762,873,4,0.5,0.641657725331293
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,10,,10,10762,593,4,0.75,0.5789384395785174
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,11,,11,10762,672,4,0.75,0.558373250134004
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,12,,12,10762,623,4,0.75,0.6262326628626441
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,13,,13,10762,573,4,0.75,1.0427658021091375
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,14,,14,10762,507,4,0.75,0.5064833720006643
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,arithmetic_to_stroop,Arithmetic to Stroop,15,,15,10762,581,4,0.75,1.045137093237233
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,1,,1,9451,696,4,0.75,0.4776909823572299
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,2,,2,9451,988,4,0.75,0.3652359670383228
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,3,,3,9451,569,4,0.75,2.4830547296963497
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,4,,4,9451,666,4,1.0,0.13760574239341491
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,5,,5,9451,827,4,0.5,0.6720111131219174
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,6,,6,9451,590,4,0.75,2.237978701145443
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,7,,7,9451,353,4,0.5,0.7766655804474188
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,8,,8,9451,1038,4,0.75,0.46419089435441363
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,9,,9,9451,1079,4,0.5,0.6451059958262594
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,10,,10,9451,538,4,0.5,0.6188689184986834
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,11,,11,9451,772,4,0.75,0.566880865486936
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,12,,12,9451,655,4,0.75,0.8239939204125034
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,13,,13,9451,670,4,0.75,0.9975124935380733
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,14,,14,9451,594,4,0.75,0.4695257137063295
recording_zscore,Recording-level z-score,cross_task,Cross-task transfer,stroop_to_arithmetic,Stroop to Arithmetic,15,,15,9451,727,4,0.75,1.0291331894336786
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1335,1,370,326,2,0.5,7.493140928307799
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1335,2,326,370,2,0.5,2.2819002139646214
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1388,1,321,375,2,1.0,0.0030993684184210113
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1388,2,375,321,2,0.5,1.3055516371917892
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1441,1,321,375,2,1.0,0.0030993684184210113
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1441,2,375,321,2,0.5,1.3055516371917892
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1494,1,321,375,2,1.0,0.0030993684184210113
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1494,2,375,321,2,0.5,1.3055516371917892
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1547,1,370,326,2,0.5,7.493140928307799
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,1547,2,326,370,2,0.5,2.2819002139646214
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1335,1,402,586,2,0.5,1.9701199664896143
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1335,2,586,402,2,0.5,2.8146443334295106
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1388,1,268,720,2,0.5,0.7066629977642751
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1388,2,720,268,2,0.5,1.9264074598356102
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1441,1,268,720,2,0.5,0.7066629977642751
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1441,2,720,268,2,0.5,1.9264074598356102
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1494,1,268,720,2,0.5,0.7066629977642751
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1494,2,720,268,2,0.5,1.9264074598356102
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1547,1,402,586,2,0.5,1.9701199664896143
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,1547,2,586,402,2,0.5,2.8146443334295106
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1335,1,251,318,2,0.5,0.3937559079941703
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1335,2,318,251,2,0.5,2.2464127264340417
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1388,1,228,341,2,0.5,2.5439159853260422
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1388,2,341,228,2,0.5,3.9646127161893743
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1441,1,228,341,2,0.5,2.5439159853260422
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1441,2,341,228,2,0.5,3.9646127161893743
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1494,1,228,341,2,0.5,2.5439159853260422
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1494,2,341,228,2,0.5,3.9646127161893743
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1547,1,251,318,2,0.5,0.3937559079941703
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,1547,2,318,251,2,0.5,2.2464127264340417
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1335,1,340,326,2,0.5,2.201870347539228
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1335,2,326,340,2,0.5,5.243293082354844
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1388,1,329,337,2,0.5,1.9292566842829846
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1388,2,337,329,2,0.5,10.401406689487235
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1441,1,329,337,2,0.5,1.9292566842829846
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1441,2,337,329,2,0.5,10.401406689487235
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1494,1,329,337,2,0.5,1.9292566842829846
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1494,2,337,329,2,0.5,10.401406689487235
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1547,1,340,326,2,0.5,2.201870347539228
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,1547,2,326,340,2,0.5,5.243293082354844
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1335,1,385,442,2,1.0,0.0028753165223935856
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1335,2,442,385,2,0.5,3.133259391855858
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1388,1,351,476,2,0.5,2.8236192242617077
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1388,2,476,351,2,0.5,3.094589595675885
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1441,1,351,476,2,0.5,2.8236192242617077
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1441,2,476,351,2,0.5,3.094589595675885
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1494,1,351,476,2,0.5,2.8236192242617077
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1494,2,476,351,2,0.5,3.094589595675885
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1547,1,385,442,2,1.0,0.0028753165223935856
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1547,2,442,385,2,0.5,3.133259391855858
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1335,1,310,280,2,0.5,1.3783610845391328
