protocol,subject,direction,seed,validation_accuracy_nn,validation_accuracy_fuse,validation_gain,covariance_shift,effective_margin,used_fusion,selected_input_method,gate_source_recordings,inner_folds,selected_epoch,task
loso,8,arithmetic,1494,0.6964285714285714,0.6964285714285714,0.0,0.18522915352185018,0.05704583070437004,False,always_nn,56,,,arithmetic
loso,8,arithmetic,1547,0.6785714285714286,0.6785714285714286,0.0,0.18522915352185018,0.05704583070437004,False,always_nn,56,,,arithmetic
loso,9,arithmetic,1335,0.7321428571428571,0.7321428571428571,0.0,0.1847613085334562,0.05695226170669124,False,always_nn,56,,,arithmetic
loso,9,arithmetic,1388,0.7678571428571429,0.7321428571428571,-0.03571428571428581,0.1847613085334562,0.05695226170669124,False,always_nn,56,,,arithmetic
loso,9,arithmetic,1441,0.625,0.7321428571428571,0.1071428571428571,0.1847613085334562,0.05695226170669124,True,always_fuse,56,,,arithmetic
loso,9,arithmetic,1494,0.7142857142857143,0.75,0.0357142857142857,0.1847613085334562,0.05695226170669124,False,always_nn,56,,,arithmetic
loso,9,arithmetic,1547,0.7142857142857143,0.7857142857142857,0.0714285714285714,0.1847613085334562,0.05695226170669124,True,always_fuse,56,,,arithmetic
loso,10,arithmetic,1335,0.6428571428571429,0.7142857142857143,0.0714285714285714,0.5016028747622022,0.12032057495244046,False,always_nn,56,,,arithmetic
loso,10,arithmetic,1388,0.6607142857142857,0.6428571428571429,-0.017857142857142794,0.5016028747622022,0.12032057495244046,False,always_nn,56,,,arithmetic
loso,10,arithmetic,1441,0.6964285714285714,0.7321428571428571,0.0357142857142857,0.5016028747622022,0.12032057495244046,False,always_nn,56,,,arithmetic
loso,10,arithmetic,1494,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.5016028747622022,0.12032057495244046,False,always_nn,56,,,arithmetic
loso,10,arithmetic,1547,0.6607142857142857,0.75,0.0892857142857143,0.5016028747622022,0.12032057495244046,False,always_nn,56,,,arithmetic
loso,11,arithmetic,1335,0.7321428571428571,0.7321428571428571,0.0,0.26955060129816955,0.07391012025963391,False,always_nn,56,,,arithmetic
loso,11,arithmetic,1388,0.75,0.7857142857142857,0.0357142857142857,0.26955060129816955,0.07391012025963391,False,always_nn,56,,,arithmetic
loso,11,arithmetic,1441,0.6607142857142857,0.7142857142857143,0.0535714285714286,0.26955060129816955,0.07391012025963391,False,always_nn,56,,,arithmetic
loso,11,arithmetic,1494,0.6785714285714286,0.6785714285714286,0.0,0.26955060129816955,0.07391012025963391,False,always_nn,56,,,arithmetic
loso,11,arithmetic,1547,0.6964285714285714,0.75,0.0535714285714286,0.26955060129816955,0.07391012025963391,False,always_nn,56,,,arithmetic
loso,12,arithmetic,1335,0.75,0.7142857142857143,-0.0357142857142857,0.12659160397632052,0.04531832079526411,False,always_nn,56,,,arithmetic
loso,12,arithmetic,1388,0.7142857142857143,0.7321428571428571,0.017857142857142794,0.12659160397632052,0.04531832079526411,False,always_nn,56,,,arithmetic
loso,12,arithmetic,1441,0.6607142857142857,0.7678571428571429,0.1071428571428572,0.12659160397632052,0.04531832079526411,True,always_fuse,56,,,arithmetic
loso,12,arithmetic,1494,0.7321428571428571,0.7142857142857143,-0.017857142857142794,0.12659160397632052,0.04531832079526411,False,always_nn,56,,,arithmetic
loso,12,arithmetic,1547,0.7321428571428571,0.7321428571428571,0.0,0.12659160397632052,0.04531832079526411,False,always_nn,56,,,arithmetic
loso,13,arithmetic,1335,0.6428571428571429,0.7321428571428571,0.08928571428571419,0.13585159473489955,0.047170318946979914,True,always_fuse,56,,,arithmetic
loso,13,arithmetic,1388,0.7321428571428571,0.7321428571428571,0.0,0.13585159473489955,0.047170318946979914,False,always_nn,56,,,arithmetic
loso,13,arithmetic,1441,0.7678571428571429,0.7142857142857143,-0.0535714285714286,0.13585159473489955,0.047170318946979914,False,always_nn,56,,,arithmetic
loso,13,arithmetic,1494,0.7321428571428571,0.75,0.017857142857142905,0.13585159473489955,0.047170318946979914,False,always_nn,56,,,arithmetic
loso,13,arithmetic,1547,0.7321428571428571,0.7678571428571429,0.03571428571428581,0.13585159473489955,0.047170318946979914,False,always_nn,56,,,arithmetic
loso,14,arithmetic,1335,0.6607142857142857,0.6964285714285714,0.0357142857142857,0.43071031322460646,0.1061420626449213,False,always_nn,56,,,arithmetic
loso,14,arithmetic,1388,0.6607142857142857,0.6964285714285714,0.0357142857142857,0.43071031322460646,0.1061420626449213,False,always_nn,56,,,arithmetic
loso,14,arithmetic,1441,0.6607142857142857,0.6964285714285714,0.0357142857142857,0.43071031322460646,0.1061420626449213,False,always_nn,56,,,arithmetic
loso,14,arithmetic,1494,0.6428571428571429,0.6964285714285714,0.05357142857142849,0.43071031322460646,0.1061420626449213,False,always_nn,56,,,arithmetic
loso,14,arithmetic,1547,0.6964285714285714,0.75,0.0535714285714286,0.43071031322460646,0.1061420626449213,False,always_nn,56,,,arithmetic
loso,15,arithmetic,1335,0.6607142857142857,0.7142857142857143,0.0535714285714286,1.0339347298066184,0.15,False,always_nn,56,,,arithmetic
loso,15,arithmetic,1388,0.625,0.75,0.125,1.0339347298066184,0.15,False,always_nn,56,,,arithmetic
loso,15,arithmetic,1441,0.75,0.75,0.0,1.0339347298066184,0.15,False,always_nn,56,,,arithmetic
loso,15,arithmetic,1494,0.7321428571428571,0.75,0.017857142857142905,1.0339347298066184,0.15,False,always_nn,56,,,arithmetic
loso,15,arithmetic,1547,0.6607142857142857,0.7678571428571429,0.1071428571428572,1.0339347298066184,0.15,False,always_nn,56,,,arithmetic
loso,1,stroop,1335,0.7291666666666666,0.6875,-0.04166666666666663,0.1905813295104228,0.05811626590208456,False,always_nn,56,,,stroop
loso,1,stroop,1388,0.75,0.7291666666666666,-0.02083333333333337,0.1905813295104228,0.05811626590208456,False,always_nn,56,,,stroop
loso,1,stroop,1441,0.6875,0.6666666666666666,-0.02083333333333337,0.1905813295104228,0.05811626590208456,False,always_nn,56,,,stroop
loso,1,stroop,1494,0.6875,0.7083333333333334,0.02083333333333337,0.1905813295104228,0.05811626590208456,False,always_nn,56,,,stroop
loso,1,stroop,1547,0.7291666666666666,0.6875,-0.04166666666666663,0.1905813295104228,0.05811626590208456,False,always_nn,56,,,stroop
loso,2,stroop,1335,0.6666666666666666,0.6458333333333334,-0.02083333333333326,0.1945750387919551,0.05891500775839102,False,always_nn,56,,,stroop
loso,2,stroop,1388,0.6875,0.6875,0.0,0.1945750387919551,0.05891500775839102,False,always_nn,56,,,stroop
loso,2,stroop,1441,0.7291666666666666,0.6666666666666666,-0.0625,0.1945750387919551,0.05891500775839102,False,always_nn,56,,,stroop
loso,2,stroop,1494,0.7083333333333334,0.7083333333333334,0.0,0.1945750387919551,0.05891500775839102,False,always_nn,56,,,stroop
loso,2,stroop,1547,0.7083333333333334,0.7083333333333334,0.0,0.1945750387919551,0.05891500775839102,False,always_nn,56,,,stroop
loso,3,stroop,1335,0.6666666666666666,0.625,-0.04166666666666663,0.16606474803228338,0.05321294960645667,False,always_nn,56,,,stroop
loso,3,stroop,1388,0.6666666666666666,0.6041666666666666,-0.0625,0.16606474803228338,0.05321294960645667,False,always_nn,56,,,stroop
loso,3,stroop,1441,0.6041666666666666,0.6666666666666666,0.0625,0.16606474803228338,0.05321294960645667,True,always_fuse,56,,,stroop
loso,3,stroop,1494,0.6458333333333334,0.625,-0.02083333333333337,0.16606474803228338,0.05321294960645667,False,always_nn,56,,,stroop
loso,3,stroop,1547,0.6041666666666666,0.6041666666666666,0.0,0.16606474803228338,0.05321294960645667,False,always_nn,56,,,stroop
loso,4,stroop,1335,0.7083333333333334,0.7083333333333334,0.0,1.154568413021321,0.15,False,always_nn,56,,,stroop
loso,4,stroop,1388,0.6458333333333334,0.6875,0.04166666666666663,1.154568413021321,0.15,False,always_nn,56,,,stroop
loso,4,stroop,1441,0.6875,0.6666666666666666,-0.02083333333333337,1.154568413021321,0.15,False,always_nn,56,,,stroop
loso,4,stroop,1494,0.6875,0.6875,0.0,1.154568413021321,0.15,False,always_nn,56,,,stroop
loso,4,stroop,1547,0.6458333333333334,0.6666666666666666,0.02083333333333326,1.154568413021321,0.15,False,always_nn,56,,,stroop
loso,5,stroop,1335,0.6458333333333334,0.6041666666666666,-0.04166666666666674,0.14015241453867297,0.048030482907734595,False,always_nn,56,,,stroop
loso,5,stroop,1388,0.6666666666666666,0.6041666666666666,-0.0625,0.14015241453867297,0.048030482907734595,False,always_nn,56,,,stroop
loso,5,stroop,1441,0.6666666666666666,0.6041666666666666,-0.0625,0.14015241453867297,0.048030482907734595,False,always_nn,56,,,stroop
loso,5,stroop,1494,0.6458333333333334,0.6458333333333334,0.0,0.14015241453867297,0.048030482907734595,False,always_nn,56,,,stroop
loso,5,stroop,1547,0.625,0.6875,0.0625,0.14015241453867297,0.048030482907734595,True,always_fuse,56,,,stroop
loso,6,stroop,1335,0.7083333333333334,0.6666666666666666,-0.04166666666666674,0.3269823551524855,0.0853964710304971,False,always_nn,56,,,stroop
loso,6,stroop,1388,0.6875,0.6875,0.0,0.3269823551524855,0.0853964710304971,False,always_nn,56,,,stroop
loso,6,stroop,1441,0.7291666666666666,0.6458333333333334,-0.08333333333333326,0.3269823551524855,0.0853964710304971,False,always_nn,56,,,stroop
loso,6,stroop,1494,0.6875,0.6458333333333334,-0.04166666666666663,0.3269823551524855,0.0853964710304971,False,always_nn,56,,,stroop
loso,6,stroop,1547,0.7083333333333334,0.6666666666666666,-0.04166666666666674,0.3269823551524855,0.0853964710304971,False,always_nn,56,,,stroop
loso,7,stroop,1335,0.6875,0.6666666666666666,-0.02083333333333337,0.3505906237616334,0.0901181247523267,False,always_nn,56,,,stroop
loso,7,stroop,1388,0.6458333333333334,0.625,-0.02083333333333337,0.3505906237616334,0.0901181247523267,False,always_nn,56,,,stroop
loso,7,stroop,1441,0.7291666666666666,0.625,-0.10416666666666663,0.3505906237616334,0.0901181247523267,False,always_nn,56,,,stroop
loso,7,stroop,1494,0.7291666666666666,0.6458333333333334,-0.08333333333333326,0.3505906237616334,0.0901181247523267,False,always_nn,56,,,stroop
loso,7,stroop,1547,0.6458333333333334,0.6041666666666666,-0.04166666666666674,0.3505906237616334,0.0901181247523267,False,always_nn,56,,,stroop
loso,8,stroop,1335,0.5833333333333334,0.6666666666666666,0.08333333333333326,0.1671023114766013,0.053420462295320256,True,always_fuse,56,,,stroop
loso,8,stroop,1388,0.625,0.6875,0.0625,0.1671023114766013,0.053420462295320256,True,always_fuse,56,,,stroop
loso,8,stroop,1441,0.6041666666666666,0.625,0.02083333333333337,0.1671023114766013,0.053420462295320256,False,always_nn,56,,,stroop
loso,8,stroop,1494,0.6458333333333334,0.6458333333333334,0.0,0.1671023114766013,0.053420462295320256,False,always_nn,56,,,stroop
loso,8,stroop,1547,0.5625,0.6458333333333334,0.08333333333333337,0.1671023114766013,0.053420462295320256,True,always_fuse,56,,,stroop
loso,9,stroop,1335,0.6666666666666666,0.7291666666666666,0.0625,0.23414586844442573,0.06682917368888515,False,always_nn,56,,,stroop
loso,9,stroop,1388,0.6458333333333334,0.6666666666666666,0.02083333333333326,0.23414586844442573,0.06682917368888515,False,always_nn,56,,,stroop
loso,9,stroop,1441,0.6458333333333334,0.6666666666666666,0.02083333333333326,0.23414586844442573,0.06682917368888515,False,always_nn,56,,,stroop
loso,9,stroop,1494,0.6041666666666666,0.6666666666666666,0.0625,0.23414586844442573,0.06682917368888515,False,always_nn,56,,,stroop
loso,9,stroop,1547,0.5416666666666666,0.6666666666666666,0.125,0.23414586844442573,0.06682917368888515,True,always_fuse,56,,,stroop
loso,10,stroop,1335,0.6875,0.6041666666666666,-0.08333333333333337,0.5355377002381914,0.12710754004763827,False,always_nn,56,,,stroop
loso,10,stroop,1388,0.625,0.6041666666666666,-0.02083333333333337,0.5355377002381914,0.12710754004763827,False,always_nn,56,,,stroop
loso,10,stroop,1441,0.6458333333333334,0.625,-0.02083333333333337,0.5355377002381914,0.12710754004763827,False,always_nn,56,,,stroop
loso,10,stroop,1494,0.7291666666666666,0.5833333333333334,-0.14583333333333326,0.5355377002381914,0.12710754004763827,False,always_nn,56,,,stroop
loso,10,stroop,1547,0.6666666666666666,0.6041666666666666,-0.0625,0.5355377002381914,0.12710754004763827,False,always_nn,56,,,stroop
loso,11,stroop,1335,0.6875,0.625,-0.0625,0.2655771440660366,0.07311542881320733,False,always_nn,56,,,stroop
loso,11,stroop,1388,0.6041666666666666,0.6666666666666666,0.0625,0.2655771440660366,0.07311542881320733,False,always_nn,56,,,stroop
loso,11,stroop,1441,0.6041666666666666,0.6041666666666666,0.0,0.2655771440660366,0.07311542881320733,False,always_nn,56,,,stroop
loso,11,stroop,1494,0.6666666666666666,0.6041666666666666,-0.0625,0.2655771440660366,0.07311542881320733,False,always_nn,56,,,stroop
loso,11,stroop,1547,0.7083333333333334,0.6666666666666666,-0.04166666666666674,0.2655771440660366,0.07311542881320733,False,always_nn,56,,,stroop
loso,12,stroop,1335,0.6458333333333334,0.6666666666666666,0.02083333333333326,0.09743005799937697,0.0394860115998754,False,always_nn,56,,,stroop
loso,12,stroop,1388,0.7083333333333334,0.75,0.04166666666666663,0.09743005799937697,0.0394860115998754,True,always_fuse,56,,,stroop
loso,12,stroop,1441,0.75,0.6875,-0.0625,0.09743005799937697,0.0394860115998754,False,always_nn,56,,,stroop
loso,12,stroop,1494,0.6875,0.7083333333333334,0.02083333333333337,0.09743005799937697,0.0394860115998754,False,always_nn,56,,,stroop
loso,12,stroop,1547,0.7083333333333334,0.6458333333333334,-0.0625,0.09743005799937697,0.0394860115998754,False,always_nn,56,,,stroop
loso,13,stroop,1335,0.6875,0.7083333333333334,0.02083333333333337,0.19771473296383463,0.05954294659276693,False,always_nn,56,,,stroop
loso,13,stroop,1388,0.7291666666666666,0.7083333333333334,-0.02083333333333326,0.19771473296383463,0.05954294659276693,False,always_nn,56,,,stroop
loso,13,stroop,1441,0.6458333333333334,0.7083333333333334,0.0625,0.19771473296383463,0.05954294659276693,True,always_fuse,56,,,stroop
loso,13,stroop,1494,0.7083333333333334,0.6666666666666666,-0.04166666666666674,0.19771473296383463,0.05954294659276693,False,always_nn,56,,,stroop
loso,13,stroop,1547,0.7083333333333334,0.6875,-0.02083333333333337,0.19771473296383463,0.05954294659276693,False,always_nn,56,,,stroop
