variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,split_seed,fold,train_windows,train_recordings,validation_windows,validation_recordings,recording_accuracy,recording_balanced_accuracy,recording_log_loss,analysis_digest
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1335,2,320,2,335,2,0.5,0.5,3.246653326290797,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1388,1,251,2,404,2,0.5,0.5,3.7482958882088373,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1388,2,404,2,251,2,0.5,0.5,2.345737095717788,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1441,1,251,2,404,2,0.5,0.5,3.7482958882088373,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1441,2,404,2,251,2,0.5,0.5,2.345737095717788,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1494,1,251,2,404,2,0.5,0.5,3.7482958882088373,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1494,2,404,2,251,2,0.5,0.5,2.345737095717788,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1547,1,335,2,320,2,0.5,0.5,1.1624236430348387,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1547,2,320,2,335,2,0.5,0.5,3.246653326290797,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1335,1,345,2,325,2,0.5,0.5,0.5791610879929556,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1335,2,325,2,345,2,0.5,0.5,3.380168625946877,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1388,1,287,2,383,2,0.5,0.5,3.4315872643801932,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1388,2,383,2,287,2,0.5,0.5,2.9739305427689917,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1441,1,287,2,383,2,0.5,0.5,3.4315872643801932,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1441,2,383,2,287,2,0.5,0.5,2.9739305427689917,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1494,1,287,2,383,2,0.5,0.5,3.4315872643801932,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1494,2,383,2,287,2,0.5,0.5,2.9739305427689917,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1547,1,345,2,325,2,0.5,0.5,0.5791610879929556,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1547,2,325,2,345,2,0.5,0.5,3.380168625946877,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1335,1,284,2,310,2,0.0,0.0,15.572296610782853,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1335,2,310,2,284,2,0.5,0.5,4.547953311255131,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1388,1,269,2,325,2,0.5,0.5,3.2400676256366854,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1388,2,325,2,269,2,0.5,0.5,5.687668281825025,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1441,1,269,2,325,2,0.5,0.5,3.2400676256366854,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1441,2,325,2,269,2,0.5,0.5,5.687668281825025,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1494,1,269,2,325,2,0.5,0.5,3.2400676256366854,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1494,2,325,2,269,2,0.5,0.5,5.687668281825025,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1547,1,284,2,310,2,0.0,0.0,15.572296610782853,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1547,2,310,2,284,2,0.5,0.5,4.547953311255131,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1335,1,432,2,295,2,1.0,1.0,0.14156572071689347,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1335,2,295,2,432,2,0.5,0.5,4.018561682918616,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1388,1,314,2,413,2,1.0,1.0,0.0013853510040221996,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1388,2,413,2,314,2,0.5,0.5,4.288125100570275,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1441,1,314,2,413,2,1.0,1.0,0.0013853510040221996,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1441,2,413,2,314,2,0.5,0.5,4.288125100570275,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1494,1,314,2,413,2,1.0,1.0,0.0013853510040221996,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1494,2,413,2,314,2,0.5,0.5,4.288125100570275,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1547,1,432,2,295,2,1.0,1.0,0.14156572071689347,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1547,2,295,2,432,2,0.5,0.5,4.018561682918616,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,1,,1,10066,56,696,4,0.75,0.75,0.49685689159474633,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,2,,2,9774,56,988,4,0.5,0.5,2.265945256987206,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,3,,3,10193,56,569,4,0.75,0.75,0.39476715392400596,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,4,,4,10096,56,666,4,0.5,0.5,1.5959921219273698,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,5,,5,9935,56,827,4,0.5,0.5,0.8528801803271453,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,6,,6,10172,56,590,4,0.5,0.5,4.312335382649067,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,7,,7,10409,56,353,4,0.5,0.5,1.46650816193656,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,8,,8,9724,56,1038,4,0.5,0.5,0.9892671879858562,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,9,,9,9683,56,1079,4,0.5,0.5,1.1941311003217585,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,10,,10,10224,56,538,4,0.5,0.5,0.5250327965425083,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,11,,11,9990,56,772,4,0.75,0.75,0.5598792103529496,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,12,,12,10107,56,655,4,0.5,0.5,0.8782211465940197,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,13,,13,10092,56,670,4,0.75,0.75,0.4128512113829891,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,14,,14,10168,56,594,4,0.75,0.75,0.8368676187336412,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,15,,15,10035,56,727,4,0.5,0.5,2.2942443886315793,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1335,1,357,2,296,2,0.5,0.5,2.061505748255571,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1335,2,296,2,357,2,0.5,0.5,3.742270830387419,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1388,1,287,2,366,2,0.0,0.0,4.838906584917401,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1388,2,366,2,287,2,0.5,0.5,2.2006285138496624,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1441,1,287,2,366,2,0.0,0.0,4.838906584917401,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1441,2,366,2,287,2,0.5,0.5,2.2006285138496624,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1494,1,287,2,366,2,0.0,0.0,4.838906584917401,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1494,2,366,2,287,2,0.5,0.5,2.2006285138496624,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1547,1,357,2,296,2,0.5,0.5,2.061505748255571,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,1547,2,296,2,357,2,0.5,0.5,3.742270830387419,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1335,1,303,2,556,2,1.0,1.0,0.08651144729350146,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1335,2,556,2,303,2,0.5,0.5,2.547816868208759,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1388,1,201,2,658,2,1.0,1.0,0.0756383430683497,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1388,2,658,2,201,2,0.5,0.5,2.5518370940989428,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1441,1,201,2,658,2,1.0,1.0,0.0756383430683497,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1441,2,658,2,201,2,0.5,0.5,2.5518370940989428,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1494,1,201,2,658,2,1.0,1.0,0.0756383430683497,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1494,2,658,2,201,2,0.5,0.5,2.5518370940989428,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1547,1,303,2,556,2,1.0,1.0,0.08651144729350146,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,1547,2,556,2,303,2,0.5,0.5,2.547816868208759,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1335,1,287,2,283,2,0.5,0.5,3.4048230260603036,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1335,2,283,2,287,2,0.5,0.5,1.9778358414591641,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1388,1,229,2,341,2,0.5,0.5,2.084244936527265,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1388,2,341,2,229,2,1.0,1.0,0.2558804561941868,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1441,1,229,2,341,2,0.5,0.5,2.084244936527265,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1441,2,341,2,229,2,1.0,1.0,0.2558804561941868,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1494,1,229,2,341,2,0.5,0.5,2.084244936527265,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1494,2,341,2,229,2,1.0,1.0,0.2558804561941868,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1547,1,287,2,283,2,0.5,0.5,3.4048230260603036,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1547,2,283,2,287,2,0.5,0.5,1.9778358414591641,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1335,1,281,2,178,2,0.5,0.5,0.9064666756086298,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1335,2,178,2,281,2,0.5,0.5,1.9013036014968052,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1388,1,151,2,308,2,1.0,1.0,0.00805383892313364,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1388,2,308,2,151,2,0.5,0.5,1.7171556567267054,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1441,1,151,2,308,2,1.0,1.0,0.00805383892313364,1e552215c77f44ad8a12bea9eda3e11d1fc539d12c7489a0abf60ae3927ba841
