fold,held_out_subject,maximum_nearest_train_raw_overlap_fraction,mean_nearest_train_raw_overlap_fraction,overlapping_participants,overlapping_recordings,participant_overlap_rate,recording_accuracy,recording_auroc,recording_average_precision,recording_balanced_accuracy,recording_brier_score,recording_f1,recording_fn,recording_fp,recording_log_loss,recording_n,recording_n_class_0,recording_n_class_1,recording_overlap_rate,recording_pr_auc,recording_precision,recording_sensitivity,recording_specificity,recording_tn,recording_tp,split_seed,strategy,strategy_display,task,train_participants,train_recordings,train_windows,validation_participants,validation_recordings,validation_windows,validation_windows_with_raw_overlap_fraction,window_accuracy,window_auroc,window_average_precision,window_balanced_accuracy,window_brier_score,window_f1,window_fn,window_fp,window_log_loss,window_n,window_n_class_0,window_n_class_1,window_pr_auc,window_precision,window_sensitivity,window_specificity,window_tn,window_tp
1,4,0.94117647058823528,0.93907563025210095,1,4,1,1,1,1,1,1.4263555024578028e-05,1,0,0,0.0027268591128597535,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.00381626001349311,1,0,0,0.024716695866362666,56,25,31,1,1,1,1,25,31
2,4,0.94117647058823528,0.94012605042016817,1,4,1,1,1,1,1,3.0486560486900794e-06,1,0,0,0.0011858628746704628,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.0052082903432030059,1,0,0,0.021373764935424939,56,25,31,1,1,1,1,25,31
1,4,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,2.7404119569408412e-06,1,0,0,0.0012628377019414147,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.00088042899538067604,1,0,0,0.01143316494628833,56,25,31,1,1,1,1,25,31
2,4,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,1.3629691972694214e-06,1,0,0,0.00080578247445220442,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.0026164677570360254,1,0,0,0.015343525710620093,56,25,31,1,1,1,1,25,31
1,4,0.94117647058823528,0.94012605042016817,1,4,1,1,1,1,1,1.9553297411124669e-06,1,0,0,0.00093703101724768273,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.00092530742788053449,1,0,0,0.011404293974290146,56,25,31,1,1,1,1,25,31
2,4,0.94117647058823528,0.93907563025210095,1,4,1,1,1,1,1,9.3903578387973331e-07,1,0,0,0.00071256737639537396,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.0019829118812882069,1,0,0,0.01604552566738613,56,25,31,1,1,1,1,25,31
1,4,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,4.9718620939303465e-07,1,0,0,0.00054426539818668116,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.0040689794490410599,1,0,0,0.019919805994888223,56,25,31,1,1,1,1,25,31
2,4,0.94117647058823528,0.94012605042016817,1,4,1,1,1,1,1,3.820707791983927e-05,1,0,0,0.0040701225541248604,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.0015924229374661696,1,0,0,0.015754934610689091,56,25,31,1,1,1,1,25,31
1,4,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,1.3367233227886315e-05,1,0,0,0.00246207452573246,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.0013900944896242746,1,0,0,0.013525463370414496,56,25,31,1,1,1,1,25,31
2,4,0.94117647058823528,0.94012605042016817,1,4,1,1,1,1,1,2.6442598199528107e-06,1,0,0,0.0011896381851759473,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,403,1,4,56,1,1,1,1,1,0.0046448515834494582,1,0,0,0.022562607754132529,56,25,31,1,1,1,1,25,31
1,5,0.94117647058823528,0.94044117647058845,1,4,1,1,1,1,1,7.2964576085736504e-06,1,0,0,0.0019837996084056879,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,0.00019406048396226991,1,0,0,0.0059287629336545241,80,46,34,1,1,1,1,46,34
2,5,0.94117647058823528,0.94044117647058845,1,4,1,1,1,1,1,5.4545831294616189e-06,1,0,0,0.0017920851794326893,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,0.00015397442552149263,1,0,0,0.0050571829792623478,80,46,34,1,1,1,1,46,34
1,5,0.94117647058823528,0.936029411764706,1,4,1,1,1,1,1,5.7170617213588815e-05,1,0,0,0.0046570295473495633,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,580,1,4,80,1,0.97499999999999998,1,1,0.97826086956521741,0.017207795348369616,0.97142857142857142,0,2,0.051878057979249693,80,46,34,1,0.94444444444444442,1,0.95652173913043481,44,34
2,5,0.94117647058823528,0.9375,1,4,1,1,1,1,1,1.8783076726689417e-05,1,0,0,0.002628594635442049,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,0.0028879873098455124,1,0,0,0.013267401206239159,80,46,34,1,1,1,1,46,34
1,5,0.94117647058823528,0.93897058823529422,1,4,1,1,1,1,1,1.5029429037023415e-05,1,0,0,0.0031211740555564032,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,0.00042934403758710938,1,0,0,0.0084986307088621618,80,46,34,1,1,1,1,46,34
2,5,0.94117647058823528,0.94044117647058845,1,4,1,1,1,1,1,9.0952175381640572e-06,1,0,0,0.0020768007469976345,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,0.00010080298645002633,1,0,0,0.0045474712915109985,80,46,34,1,1,1,1,46,34
1,5,0.94117647058823528,0.93676470588235305,1,4,1,1,1,1,1,3.6174066141003856e-06,1,0,0,0.0012216498596999774,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,3.0096324956947237e-05,1,0,0,0.0023022247044931338,80,46,34,1,1,1,1,46,34
2,5,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,1.5610822506117022e-05,1,0,0,0.0026350014797356549,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,0.00063351843599171388,1,0,0,0.0094441549267871294,80,46,34,1,1,1,1,46,34
1,5,0.94117647058823528,0.94044117647058845,1,4,1,1,1,1,1,1.6517397644231702e-05,1,0,0,0.0027890416551774465,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,0.00018246470050233099,1,0,0,0.0052318115744907617,80,46,34,1,1,1,1,46,34
2,5,0.94117647058823528,0.94044117647058845,1,4,1,1,1,1,1,2.5832159539052993e-06,1,0,0,0.0013737084239504489,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,580,1,4,80,1,1,1,1,1,0.0021178674242378873,1,0,0,0.010223857155608909,80,46,34,1,1,1,1,46,34
1,6,0.94117647058823528,0.94027149321266978,1,4,1,1,1,1,1,3.6904999971491656e-05,1,0,0,0.0046424336501947397,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0018032000504585824,1,0,0,0.019485587019108817,65,32,33,1,1,1,1,32,33
2,6,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,3.3814444413748713e-05,1,0,0,0.0036569623087525623,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0059411484089776194,1,0,0,0.034398819372118195,65,32,33,1,1,1,1,32,33
1,6,0.94117647058823528,0.94027149321266978,1,4,1,1,1,1,1,0.00017957484349056467,1,0,0,0.0079612319393811276,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.96923076923076923,0.99905303030303028,0.99910873440285208,0.96969696969696972,0.02001623311247611,0.96875,2,0,0.074371483551778306,65,32,33,0.99909523037865289,1,0.93939393939393945,1,32,31
2,6,0.94117647058823528,0.94027149321266978,1,4,1,1,1,1,1,0.00013030654839351645,1,0,0,0.0066984105288614374,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.98461538461538467,0.99715909090909094,0.99747474747474751,0.98484848484848486,0.016579738839524554,0.98461538461538467,1,0,0.070481541695579741,65,32,33,0.99743867243867246,1,0.96969696969696972,1,32,32
1,6,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,1.859747964386362e-05,1,0,0,0.0029551325656279447,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.98461538461538467,1,1,0.98484848484848486,0.0065409472680207385,0.98461538461538467,1,0,0.027910846202292106,65,32,33,1,1,0.96969696969696972,1,32,32
2,6,0.94117647058823528,0.93846153846153846,1,4,1,1,1,1,1,8.0416463017700946e-05,1,0,0,0.0050972985785754342,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0016765361308580006,1,0,0,0.02144483918128428,65,32,33,1,1,1,1,32,33
1,6,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,1.929512464170076e-05,1,0,0,0.0031424839887885031,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.00092941733558245135,1,0,0,0.014917675601844507,65,32,33,1,1,1,1,32,33
2,6,0.94117647058823528,0.94027149321266978,1,4,1,1,1,1,1,3.4604584407582259e-05,1,0,0,0.0035587604731398604,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0022007448754817163,1,0,0,0.022130309418816094,65,32,33,1,1,1,1,32,33
1,6,0.94117647058823528,0.94027149321266978,1,4,1,1,1,1,1,7.5211018667303511e-05,1,0,0,0.004820434959212562,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0015820502119475476,1,0,0,0.017802475887231221,65,32,33,1,1,1,1,32,33
2,6,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,3.8670070997590816e-05,1,0,0,0.0037434371260672413,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.00082870085341753654,1,0,0,0.015147026219933107,65,32,33,1,1,1,1,32,33
1,7,0.94117647058823528,0.94027149321266978,1,4,1,1,1,1,1,0.001445162286214213,1,0,0,0.024972264462740146,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.98461538461538467,0.99905303030303028,0.99910873440285208,0.984375,0.015709975632497195,0.9850746268656716,0,1,0.067762368077389126,65,32,33,0.99909523037865289,0.97058823529411764,1,0.96875,31,33
2,7,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,0.0024865561748833665,1,0,0,0.027730735890458987,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.96923076923076923,0.99905303030303028,0.99910873440285208,0.96875,0.020698531396373544,0.97058823529411764,0,2,0.075289477752063724,65,32,33,0.99909523037865289,0.94285714285714284,1,0.9375,30,33
1,7,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,9.2743944365658308e-05,1,0,0,0.0059657884682055417,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0026854664275150707,1,0,0,0.021966028914013669,65,32,33,1,1,1,1,32,33
2,7,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,6.2136966500188139e-05,1,0,0,0.0066151234535208681,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0075934524326675846,1,0,0,0.038513918412476915,65,32,33,1,1,1,1,32,33
1,7,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,0.00015834952946284703,1,0,0,0.0090227681399066544,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.98461538461538467,1,1,0.98484848484848486,0.01113875853584532,0.98461538461538467,1,0,0.046973432809963578,65,32,33,1,1,0.96969696969696972,1,32,32
2,7,0.94117647058823528,0.93936651583710418,1,4,1,1,1,1,1,0.00041482308639261846,1,0,0,0.013663673549876574,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0078646086392168101,1,0,0,0.047773424801371714,65,32,33,1,1,1,1,32,33
1,7,0.94117647058823528,0.94027149321266978,1,4,1,1,1,1,1,0.00077821858056276454,1,0,0,0.01760351616932353,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.98461538461538467,0.99905303030303028,0.99910873440285208,0.984375,0.015484181660384675,0.9850746268656716,0,1,0.059446427955108239,65,32,33,0.99909523037865289,0.97058823529411764,1,0.96875,31,33
2,7,0.94117647058823528,0.93936651583710418,1,4,1,1,1,1,1,0.00035094765244578869,1,0,0,0.013434921234713021,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.98461538461538467,0.98579545454545459,0.98271302020297724,0.984375,0.019788184013229744,0.9850746268656716,0,1,0.099630630982068119,65,32,33,0.9823612048356819,0.97058823529411764,1,0.96875,31,33
1,7,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,0.0020036590410516457,1,0,0,0.025479219934524809,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,476,1,4,65,1,1,1,1,1,0.0057903199147041938,1,0,0,0.039672497214233951,65,32,33,1,1,1,1,32,33
2,7,0.94117647058823528,0.94117647058823539,1,4,1,1,1,1,1,0.00064181433677219573,1,0,0,0.016858588926214238,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,476,1,4,65,1,0.98461538461538467,0.99810606060606055,0.9982683982683983,0.98484848484848486,0.014099180711222355,0.98461538461538467,1,0,0.058420850977506683,65,32,33,0.99824293353705118,1,0.96969696969696972,1,32,32
1,8,0.94117647058823528,0.93986928104575174,1,4,1,1,1,1,1,0.00090038030321279146,1,0,0,0.021267491411033745,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.98888888888888893,0.99950396825396826,0.99957482993197289,0.98809523809523814,0.014555799803213677,0.98969072164948457,0,1,0.071497705451564877,90,42,48,0.9995704010770976,0.97959183673469385,1,0.97619047619047616,41,48
2,8,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.0013718318570405332,1,0,0,0.032085382281643468,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.93333333333333335,0.97073412698412698,0.98180236755841765,0.93452380952380953,0.053940262825511134,0.93617021276595747,4,2,0.24241457583792916,90,42,48,0.9816513871353203,0.95652173913043481,0.91666666666666663,0.95238095238095233,40,44
1,8,0.94117647058823528,0.93986928104575174,1,4,1,1,1,1,1,0.001073049687267425,1,0,0,0.028473713605634464,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.97777777777777775,0.9955357142857143,0.99581953542931156,0.97619047619047616,0.028877161396494867,0.97959183673469385,0,2,0.11672942367011152,90,42,48,0.99577170379665847,0.95999999999999996,1,0.95238095238095233,40,48
2,8,0.94117647058823528,0.94052287581699356,1,4,1,1,1,1,1,0.00034372156395751839,1,0,0,0.014617860931249661,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.96666666666666667,0.9990079365079364,0.99916666666666676,0.96577380952380953,0.018273944583469384,0.96907216494845361,1,2,0.074168733958927299,90,42,48,0.99915816326530615,0.95918367346938771,0.97916666666666663,0.95238095238095233,40,47
1,8,0.94117647058823528,0.93986928104575174,1,4,1,1,1,1,1,0.004296737400028546,1,0,0,0.042557273145137443,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.92222222222222228,0.98958333333333337,0.9915733606796433,0.91815476190476186,0.04842819044044868,0.93069306930693074,1,6,0.15263485096728527,90,42,48,0.99149038080883423,0.8867924528301887,0.97916666666666663,0.8571428571428571,36,47
2,8,0.94117647058823528,0.93986928104575174,1,4,1,1,1,1,1,0.0022782079762178197,1,0,0,0.032744285228726029,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.94444444444444442,0.99603174603174605,0.99665645424836613,0.94345238095238093,0.028380981649915201,0.94845360824742264,2,3,0.10060043084119094,90,42,48,0.99662220961079473,0.93877551020408168,0.95833333333333337,0.9285714285714286,39,46
1,8,0.94117647058823528,0.93986928104575174,1,4,1,1,1,1,1,0.00088029435759141893,1,0,0,0.025192911126191597,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.94444444444444442,0.99305555555555558,0.99426728118783758,0.94494047619047616,0.03668626234784611,0.94736842105263153,3,2,0.12496326652812456,90,42,48,0.99420957566049517,0.95744680851063835,0.9375,0.95238095238095233,40,45
2,8,0.94117647058823528,0.93986928104575174,1,4,1,1,1,1,1,0.020167745907924476,1,0,0,0.11656025071952475,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.92222222222222228,0.94791666666666674,0.97063912482832548,0.92261904761904767,0.060597686414532691,0.9263157894736842,4,3,0.75024665555844161,90,42,48,0.97041541398022368,0.93617021276595747,0.91666666666666663,0.9285714285714286,39,44
1,8,0.94117647058823528,0.94052287581699345,1,4,1,1,1,1,1,0.0017604591357024463,1,0,0,0.03215052078620776,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.92222222222222228,0.98313492063492058,0.98800121753246761,0.92113095238095233,0.052633003496324209,0.92783505154639179,3,4,0.17836682057734293,90,42,48,0.98789621417399731,0.91836734693877553,0.9375,0.90476190476190477,38,45
2,8,0.94117647058823528,0.93986928104575174,1,4,1,1,1,1,1,0.00059921396620794538,1,0,0,0.020176099957813151,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,656,1,4,90,1,0.94444444444444442,0.99007936507936511,0.9914843669813922,0.9419642857142857,0.0421274154695968,0.9494949494949495,1,4,0.13831792749671154,90,42,48,0.99139491518715761,0.92156862745098034,0.97916666666666663,0.90476190476190477,38,47
1,9,0.94117647058823528,0.94005602240896369,1,4,1,1,1,1,1,0.00057721101641063685,1,0,0,0.017365733804123276,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.95238095238095233,0.99476650563607083,0.98983313506657133,0.96376811594202905,0.030859962485922605,0.93506493506493504,0,5,0.099866396357979254,105,69,36,0.98968508463069182,0.87804878048780488,1,0.92753623188405798,64,36
2,9,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.00015346032184868118,1,0,0,0.010315498274131783,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.98095238095238091,0.99959742351046699,0.99924924924924929,0.97886473429951693,0.017149919049169231,0.97222222222222221,1,1,0.067189591391782641,105,69,36,0.99923882215548887,0.97222222222222221,0.97222222222222221,0.98550724637681164,68,35
1,9,0.94117647058823528,0.93949579831932784,1,4,1,1,1,1,1,0.00010384369575242193,1,0,0,0.0073984162069653837,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.99047619047619051,1,1,0.99275362318840576,0.010440343753305716,0.98630136986301364,0,1,0.049905948465251676,105,69,36,1,0.97297297297297303,1,0.98550724637681164,68,36
2,9,0.94117647058823528,0.94005602240896369,1,4,1,1,1,1,1,8.6672047654442241e-05,1,0,0,0.0074445077666097795,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.99047619047619051,0.99919484702093397,0.99847764431097774,0.99275362318840576,0.010732112875710135,0.98630136986301364,0,1,0.047598823592602708,105,69,36,0.99845619428952759,0.97297297297297303,1,0.98550724637681164,68,36
1,9,0.94117647058823528,0.94061624649859954,1,4,1,1,1,1,1,5.9505384825242283e-05,1,0,0,0.0055333986813049449,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.98095238095238091,0.99718196457326902,0.99426113630829793,0.97886473429951693,0.016063888280273792,0.97222222222222221,1,1,0.059254419136441298,105,69,36,0.9941735487207104,0.97222222222222221,0.97222222222222221,0.98550724637681164,68,35
2,9,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.0033923770595270866,1,0,0,0.037697495878038043,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.95238095238095233,0.99637681159420288,0.99287513492229662,0.96376811594202905,0.027570906693602178,0.93506493506493504,0,5,0.088733765875261675,105,69,36,0.99276985926877526,0.87804878048780488,1,0.92753623188405798,64,36
1,9,0.94117647058823528,0.94061624649859954,1,4,1,1,1,1,1,0.00062634898491319439,1,0,0,0.020180261258426709,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.95238095238095233,0.99476650563607083,0.99030320963531759,0.9438405797101449,0.03118259416612227,0.92957746478873238,3,2,0.096667399943518056,105,69,36,0.99016853242292469,0.94285714285714284,0.91666666666666663,0.97101449275362317,67,33
2,9,0.94117647058823528,0.94061624649859954,1,4,1,1,1,1,1,3.0697071129698581e-05,1,0,0,0.0037928943286412173,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.97142857142857142,0.99758454106280192,0.99548099866727324,0.97161835748792269,0.018410713382165066,0.95890410958904104,1,2,0.062934786763812423,105,69,36,0.99541781055583944,0.94594594594594594,0.97222222222222221,0.97101449275362317,67,35
1,9,0.94117647058823528,0.94061624649859954,1,4,1,1,1,1,1,0.00015481537942489945,1,0,0,0.0093160676720567773,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.97142857142857142,0.99194847020933985,0.98437670723854942,0.97826086956521741,0.026825179320589216,0.95999999999999996,0,3,0.09291045020823277,105,69,36,0.98414932236482544,0.92307692307692313,1,0.95652173913043481,66,36
2,9,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.00017314776698603557,1,0,0,0.010986001194454968,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,768,1,4,105,1,0.99047619047619051,0.99758454106280203,0.99515719365596811,0.99275362318840576,0.013768588502748712,0.98630136986301364,0,1,0.057065192352862559,105,69,36,0.99508454035750848,0.97297297297297303,1,0.98550724637681164,68,36
